Source	Revision	Code	Name
stats	201607	110000	北京市
stats	201607	110100	市辖区
stats	201607	110101	东城区
stats	201607	110102	西城区
stats	201607	110105	朝阳区
stats	201607	110106	丰台区
stats	201607	110107	石景山区
stats	201607	110108	海淀区
stats	201607	110109	门头沟区
stats	201607	110111	房山区
stats	201607	110112	通州区
stats	201607	110113	顺义区
stats	201607	110114	昌平区
stats	201607	110115	大兴区
stats	201607	110116	怀柔区
stats	201607	110117	平谷区
stats	201607	110118	密云区
stats	201607	110119	延庆区
stats	201607	120000	天津市
stats	201607	120100	市辖区
stats	201607	120101	和平区
stats	201607	120102	河东区
stats	201607	120103	河西区
stats	201607	120104	南开区
stats	201607	120105	河北区
stats	201607	120106	红桥区
stats	201607	120110	东丽区
stats	201607	120111	西青区
stats	201607	120112	津南区
stats	201607	120113	北辰区
stats	201607	120114	武清区
stats	201607	120115	宝坻区
stats	201607	120116	滨海新区
stats	201607	120117	宁河区
stats	201607	120118	静海区
stats	201607	120119	蓟州区
stats	201607	130000	河北省
stats	201607	130100	石家庄市
stats	201607	130101	市辖区
stats	201607	130102	长安区
stats	201607	130104	桥西区
stats	201607	130105	新华区
stats	201607	130107	井陉矿区
stats	201607	130108	裕华区
stats	201607	130109	藁城区
stats	201607	130110	鹿泉区
stats	201607	130111	栾城区
stats	201607	130121	井陉县
stats	201607	130123	正定县
stats	201607	130125	行唐县
stats	201607	130126	灵寿县
stats	201607	130127	高邑县
stats	201607	130128	深泽县
stats	201607	130129	赞皇县
stats	201607	130130	无极县
stats	201607	130131	平山县
stats	201607	130132	元氏县
stats	201607	130133	赵县
stats	201607	130183	晋州市
stats	201607	130184	新乐市
stats	201607	130200	唐山市
stats	201607	130201	市辖区
stats	201607	130202	路南区
stats	201607	130203	路北区
stats	201607	130204	古冶区
stats	201607	130205	开平区
stats	201607	130207	丰南区
stats	201607	130208	丰润区
stats	201607	130209	曹妃甸区
stats	201607	130223	滦县
stats	201607	130224	滦南县
stats	201607	130225	乐亭县
stats	201607	130227	迁西县
stats	201607	130229	玉田县
stats	201607	130281	遵化市
stats	201607	130283	迁安市
stats	201607	130300	秦皇岛市
stats	201607	130301	市辖区
stats	201607	130302	海港区
stats	201607	130303	山海关区
stats	201607	130304	北戴河区
stats	201607	130306	抚宁区
stats	201607	130321	青龙满族自治县
stats	201607	130322	昌黎县
stats	201607	130324	卢龙县
stats	201607	130400	邯郸市
stats	201607	130401	市辖区
stats	201607	130402	邯山区
stats	201607	130403	丛台区
stats	201607	130404	复兴区
stats	201607	130406	峰峰矿区
stats	201607	130421	邯郸县
stats	201607	130423	临漳县
stats	201607	130424	成安县
stats	201607	130425	大名县
stats	201607	130426	涉县
stats	201607	130427	磁县
stats	201607	130428	肥乡县
stats	201607	130429	永年县
stats	201607	130430	邱县
stats	201607	130431	鸡泽县
stats	201607	130432	广平县
stats	201607	130433	馆陶县
stats	201607	130434	魏县
stats	201607	130435	曲周县
stats	201607	130481	武安市
stats	201607	130500	邢台市
stats	201607	130501	市辖区
stats	201607	130502	桥东区
stats	201607	130503	桥西区
stats	201607	130521	邢台县
stats	201607	130522	临城县
stats	201607	130523	内丘县
stats	201607	130524	柏乡县
stats	201607	130525	隆尧县
stats	201607	130526	任县
stats	201607	130527	南和县
stats	201607	130528	宁晋县
stats	201607	130529	巨鹿县
stats	201607	130530	新河县
stats	201607	130531	广宗县
stats	201607	130532	平乡县
stats	201607	130533	威县
stats	201607	130534	清河县
stats	201607	130535	临西县
stats	201607	130581	南宫市
stats	201607	130582	沙河市
stats	201607	130600	保定市
stats	201607	130601	市辖区
stats	201607	130602	竞秀区
stats	201607	130606	莲池区
stats	201607	130607	满城区
stats	201607	130608	清苑区
stats	201607	130609	徐水区
stats	201607	130623	涞水县
stats	201607	130624	阜平县
stats	201607	130626	定兴县
stats	201607	130627	唐县
stats	201607	130628	高阳县
stats	201607	130629	容城县
stats	201607	130630	涞源县
stats	201607	130631	望都县
stats	201607	130632	安新县
stats	201607	130633	易县
stats	201607	130634	曲阳县
stats	201607	130635	蠡县
stats	201607	130636	顺平县
stats	201607	130637	博野县
stats	201607	130638	雄县
stats	201607	130681	涿州市
stats	201607	130683	安国市
stats	201607	130684	高碑店市
stats	201607	130700	张家口市
stats	201607	130701	市辖区
stats	201607	130702	桥东区
stats	201607	130703	桥西区
stats	201607	130705	宣化区
stats	201607	130706	下花园区
stats	201607	130708	万全区
stats	201607	130709	崇礼区
stats	201607	130722	张北县
stats	201607	130723	康保县
stats	201607	130724	沽源县
stats	201607	130725	尚义县
stats	201607	130726	蔚县
stats	201607	130727	阳原县
stats	201607	130728	怀安县
stats	201607	130730	怀来县
