Source	Revision	Code	Name
stats	200409	110000	北京市
stats	200409	110100	市辖区
stats	200409	110101	东城区
stats	200409	110102	西城区
stats	200409	110103	崇文区
stats	200409	110104	宣武区
stats	200409	110105	朝阳区
stats	200409	110106	丰台区
stats	200409	110107	石景山区
stats	200409	110108	海淀区
stats	200409	110109	门头沟区
stats	200409	110111	房山区
stats	200409	110112	通州区
stats	200409	110113	顺义区
stats	200409	110114	昌平区
stats	200409	110115	大兴区
stats	200409	110116	怀柔区
stats	200409	110117	平谷区
stats	200409	110200	县
stats	200409	110228	密云县
stats	200409	110229	延庆县
stats	200409	120000	天津市
stats	200409	120100	市辖区
stats	200409	120101	和平区
stats	200409	120102	河东区
stats	200409	120103	河西区
stats	200409	120104	南开区
stats	200409	120105	河北区
stats	200409	120106	红桥区
stats	200409	120107	塘沽区
stats	200409	120108	汉沽区
stats	200409	120109	大港区
stats	200409	120110	东丽区
stats	200409	120111	西青区
stats	200409	120112	津南区
stats	200409	120113	北辰区
stats	200409	120114	武清区
stats	200409	120115	宝坻区
stats	200409	120200	县
stats	200409	120221	宁河县
stats	200409	120223	静海县
stats	200409	120225	蓟县
stats	200409	130000	河北省
stats	200409	130100	石家庄市
stats	200409	130101	市辖区
stats	200409	130102	长安区
stats	200409	130103	桥东区
stats	200409	130104	桥西区
stats	200409	130105	新华区
stats	200409	130107	井陉矿区
stats	200409	130108	裕华区
stats	200409	130121	井陉县
stats	200409	130123	正定县
stats	200409	130124	栾城县
stats	200409	130125	行唐县
stats	200409	130126	灵寿县
stats	200409	130127	高邑县
stats	200409	130128	深泽县
stats	200409	130129	赞皇县
stats	200409	130130	无极县
stats	200409	130131	平山县
stats	200409	130132	元氏县
stats	200409	130133	赵县
stats	200409	130181	辛集市
stats	200409	130182	藁城市
stats	200409	130183	晋州市
stats	200409	130184	新乐市
stats	200409	130185	鹿泉市
stats	200409	130200	唐山市
stats	200409	130201	市辖区
stats	200409	130202	路南区
stats	200409	130203	路北区
stats	200409	130204	古冶区
stats	200409	130205	开平区
stats	200409	130207	丰南区
stats	200409	130208	丰润区
stats	200409	130223	滦县
stats	200409	130224	滦南县
stats	200409	130225	乐亭县
stats	200409	130227	迁西县
stats	200409	130229	玉田县
stats	200409	130230	唐海县
stats	200409	130281	遵化市
stats	200409	130283	迁安市
stats	200409	130300	秦皇岛市
stats	200409	130301	市辖区
stats	200409	130302	海港区
stats	200409	130303	山海关区
stats	200409	130304	北戴河区
stats	200409	130321	青龙满族自治县
stats	200409	130322	昌黎县
stats	200409	130323	抚宁县
stats	200409	130324	卢龙县
stats	200409	130400	邯郸市
stats	200409	130401	市辖区
stats	200409	130402	邯山区
stats	200409	130403	丛台区
stats	200409	130404	复兴区
stats	200409	130406	峰峰矿区
stats	200409	130421	邯郸县
stats	200409	130423	临漳县
stats	200409	130424	成安县
stats	200409	130425	大名县
stats	200409	130426	涉县
stats	200409	130427	磁县
stats	200409	130428	肥乡县
stats	200409	130429	永年县
stats	200409	130430	邱县
stats	200409	130431	鸡泽县
stats	200409	130432	广平县
stats	200409	130433	馆陶县
stats	200409	130434	魏县
stats	200409	130435	曲周县
stats	200409	130481	武安市
stats	200409	130500	邢台市
stats	200409	130501	市辖区
stats	200409	130502	桥东区
stats	200409	130503	桥西区
stats	200409	130521	邢台县
stats	200409	130522	临城县
stats	200409	130523	内丘县
stats	200409	130524	柏乡县
stats	200409	130525	隆尧县
stats	200409	130526	任县
stats	200409	130527	南和县
stats	200409	130528	宁晋县
stats	200409	130529	巨鹿县
stats	200409	130530	新河县
stats	200409	130531	广宗县
stats	200409	130532	平乡县
stats	200409	130533	威县
stats	200409	130534	清河县
stats	200409	130535	临西县
stats	200409	130581	南宫市
stats	200409	130582	沙河市
stats	200409	130600	保定市
stats	200409	130601	市辖区
stats	200409	130602	新市区
stats	200409	130603	北市区
stats	200409	130604	南市区
stats	200409	130621	满城县
