Source	Revision	Code	Name
stats	201010	110000	北京市
stats	201010	110100	市辖区
stats	201010	110101	东城区
stats	201010	110102	西城区
stats	201010	110105	朝阳区
stats	201010	110106	丰台区
stats	201010	110107	石景山区
stats	201010	110108	海淀区
stats	201010	110109	门头沟区
stats	201010	110111	房山区
stats	201010	110112	通州区
stats	201010	110113	顺义区
stats	201010	110114	昌平区
stats	201010	110115	大兴区
stats	201010	110116	怀柔区
stats	201010	110117	平谷区
stats	201010	110200	县
stats	201010	110228	密云县
stats	201010	110229	延庆县
stats	201010	120000	天津市
stats	201010	120100	市辖区
stats	201010	120101	和平区
stats	201010	120102	河东区
stats	201010	120103	河西区
stats	201010	120104	南开区
stats	201010	120105	河北区
stats	201010	120106	红桥区
stats	201010	120110	东丽区
stats	201010	120111	西青区
stats	201010	120112	津南区
stats	201010	120113	北辰区
stats	201010	120114	武清区
stats	201010	120115	宝坻区
stats	201010	120116	滨海新区
stats	201010	120200	县
stats	201010	120221	宁河县
stats	201010	120223	静海县
stats	201010	120225	蓟县
stats	201010	130000	河北省
stats	201010	130100	石家庄市
stats	201010	130101	市辖区
stats	201010	130102	长安区
stats	201010	130103	桥东区
stats	201010	130104	桥西区
stats	201010	130105	新华区
stats	201010	130107	井陉矿区
stats	201010	130108	裕华区
stats	201010	130121	井陉县
stats	201010	130123	正定县
stats	201010	130124	栾城县
stats	201010	130125	行唐县
stats	201010	130126	灵寿县
stats	201010	130127	高邑县
stats	201010	130128	深泽县
stats	201010	130129	赞皇县
stats	201010	130130	无极县
stats	201010	130131	平山县
stats	201010	130132	元氏县
stats	201010	130133	赵县
stats	201010	130181	辛集市
stats	201010	130182	藁城市
stats	201010	130183	晋州市
stats	201010	130184	新乐市
stats	201010	130185	鹿泉市
stats	201010	130200	唐山市
stats	201010	130201	市辖区
stats	201010	130202	路南区
stats	201010	130203	路北区
stats	201010	130204	古冶区
stats	201010	130205	开平区
stats	201010	130207	丰南区
stats	201010	130208	丰润区
stats	201010	130223	滦县
stats	201010	130224	滦南县
stats	201010	130225	乐亭县
stats	201010	130227	迁西县
stats	201010	130229	玉田县
stats	201010	130230	唐海县
stats	201010	130281	遵化市
stats	201010	130283	迁安市
stats	201010	130300	秦皇岛市
stats	201010	130301	市辖区
stats	201010	130302	海港区
stats	201010	130303	山海关区
stats	201010	130304	北戴河区
stats	201010	130321	青龙满族自治县
stats	201010	130322	昌黎县
stats	201010	130323	抚宁县
stats	201010	130324	卢龙县
stats	201010	130400	邯郸市
stats	201010	130401	市辖区
stats	201010	130402	邯山区
stats	201010	130403	丛台区
stats	201010	130404	复兴区
stats	201010	130406	峰峰矿区
stats	201010	130421	邯郸县
stats	201010	130423	临漳县
stats	201010	130424	成安县
stats	201010	130425	大名县
stats	201010	130426	涉县
stats	201010	130427	磁县
stats	201010	130428	肥乡县
stats	201010	130429	永年县
stats	201010	130430	邱县
stats	201010	130431	鸡泽县
stats	201010	130432	广平县
stats	201010	130433	馆陶县
stats	201010	130434	魏县
stats	201010	130435	曲周县
stats	201010	130481	武安市
stats	201010	130500	邢台市
stats	201010	130501	市辖区
stats	201010	130502	桥东区
stats	201010	130503	桥西区
stats	201010	130521	邢台县
stats	201010	130522	临城县
stats	201010	130523	内丘县
stats	201010	130524	柏乡县
stats	201010	130525	隆尧县
stats	201010	130526	任县
stats	201010	130527	南和县
stats	201010	130528	宁晋县
stats	201010	130529	巨鹿县
stats	201010	130530	新河县
stats	201010	130531	广宗县
stats	201010	130532	平乡县
stats	201010	130533	威县
stats	201010	130534	清河县
stats	201010	130535	临西县
stats	201010	130581	南宫市
stats	201010	130582	沙河市
stats	201010	130600	保定市
stats	201010	130601	市辖区
stats	201010	130602	新市区
stats	201010	130603	北市区
stats	201010	130604	南市区
stats	201010	130621	满城县
stats	201010	130622	清苑县
stats	201010	130623	涞水县
stats	201010	130624	阜平县
stats	201010	130625	徐水县
stats	201010	130626	定兴县
stats	201010	130627	唐县
stats	201010	130628	高阳县
stats	201010	130629	容城县
stats	201010	130630	涞源县
stats	201010	130631	望都县
stats	201010	130632	安新县
stats	201010	130633	易县
stats	201010	130634	曲阳县
stats	201010	130635	蠡县
stats	201010	130636	顺平县
stats	201010	130637	博野县
stats	201010	130638	雄县
stats	201010	130681	涿州市
stats	201010	130682	定州市
stats	201010	130683	安国市
stats	201010	130684	高碑店市
stats	201010	130700	张家口市
stats	201010	130701	市辖区
stats	201010	130702	桥东区
stats	201010	130703	桥西区
stats	201010	130705	宣化区
stats	201010	130706	下花园区
stats	201010	130721	宣化县
stats	201010	130722	张北县
stats	201010	130723	康保县
stats	201010	130724	沽源县
stats	201010	130725	尚义县
stats	201010	130726	蔚县
stats	201010	130727	阳原县
stats	201010	130728	怀安县
stats	201010	130729	万全县
stats	201010	130730	怀来县
stats	201010	130731	涿鹿县
stats	201010	130732	赤城县
stats	201010	130733	崇礼县
stats	201010	130800	承德市
stats	201010	130801	市辖区
stats	201010	130802	双桥区
stats	201010	130803	双滦区
stats	201010	130804	鹰手营子矿区
stats	201010	130821	承德县
stats	201010	130822	兴隆县
stats	201010	130823	平泉县
stats	201010	130824	滦平县
stats	201010	130825	隆化县
stats	201010	130826	丰宁满族自治县
stats	201010	130827	宽城满族自治县
stats	201010	130828	围场满族蒙古族自治县
stats	201010	130900	沧州市
stats	201010	130901	市辖区
stats	201010	130902	新华区
stats	201010	130903	运河区
stats	201010	130921	沧县
stats	201010	130922	青县
stats	201010	130923	东光县
stats	201010	130924	海兴县
stats	201010	130925	盐山县
