Source	Revision	Code	Name
stats	200812	110000	北京市
stats	200812	110100	市辖区
stats	200812	110101	东城区
stats	200812	110102	西城区
stats	200812	110103	崇文区
stats	200812	110104	宣武区
stats	200812	110105	朝阳区
stats	200812	110106	丰台区
stats	200812	110107	石景山区
stats	200812	110108	海淀区
stats	200812	110109	门头沟区
stats	200812	110111	房山区
stats	200812	110112	通州区
stats	200812	110113	顺义区
stats	200812	110114	昌平区
stats	200812	110115	大兴区
stats	200812	110116	怀柔区
stats	200812	110117	平谷区
stats	200812	110200	县
stats	200812	110228	密云县
stats	200812	110229	延庆县
stats	200812	120000	天津市
stats	200812	120100	市辖区
stats	200812	120101	和平区
stats	200812	120102	河东区
stats	200812	120103	河西区
stats	200812	120104	南开区
stats	200812	120105	河北区
stats	200812	120106	红桥区
stats	200812	120107	塘沽区
stats	200812	120108	汉沽区
stats	200812	120109	大港区
stats	200812	120110	东丽区
stats	200812	120111	西青区
stats	200812	120112	津南区
stats	200812	120113	北辰区
stats	200812	120114	武清区
stats	200812	120115	宝坻区
stats	200812	120200	县
stats	200812	120221	宁河县
stats	200812	120223	静海县
stats	200812	120225	蓟县
stats	200812	130000	河北省
stats	200812	130100	石家庄市
stats	200812	130101	市辖区
stats	200812	130102	长安区
stats	200812	130103	桥东区
stats	200812	130104	桥西区
stats	200812	130105	新华区
stats	200812	130107	井陉矿区
stats	200812	130108	裕华区
stats	200812	130121	井陉县
stats	200812	130123	正定县
stats	200812	130124	栾城县
stats	200812	130125	行唐县
stats	200812	130126	灵寿县
stats	200812	130127	高邑县
stats	200812	130128	深泽县
stats	200812	130129	赞皇县
stats	200812	130130	无极县
stats	200812	130131	平山县
stats	200812	130132	元氏县
stats	200812	130133	赵县
stats	200812	130181	辛集市
stats	200812	130182	藁城市
stats	200812	130183	晋州市
stats	200812	130184	新乐市
stats	200812	130185	鹿泉市
stats	200812	130200	唐山市
stats	200812	130201	市辖区
stats	200812	130202	路南区
stats	200812	130203	路北区
stats	200812	130204	古冶区
stats	200812	130205	开平区
stats	200812	130207	丰南区
stats	200812	130208	丰润区
stats	200812	130223	滦县
stats	200812	130224	滦南县
stats	200812	130225	乐亭县
stats	200812	130227	迁西县
stats	200812	130229	玉田县
stats	200812	130230	唐海县
stats	200812	130281	遵化市
stats	200812	130283	迁安市
stats	200812	130300	秦皇岛市
stats	200812	130301	市辖区
stats	200812	130302	海港区
stats	200812	130303	山海关区
stats	200812	130304	北戴河区
stats	200812	130321	青龙满族自治县
stats	200812	130322	昌黎县
stats	200812	130323	抚宁县
stats	200812	130324	卢龙县
stats	200812	130400	邯郸市
stats	200812	130401	市辖区
stats	200812	130402	邯山区
stats	200812	130403	丛台区
stats	200812	130404	复兴区
