Source	Revision	Code	Name
gb	200712	110000	北京市
gb	200712	110100	市辖区
gb	200712	110101	东城区
gb	200712	110102	西城区
gb	200712	110103	崇文区
gb	200712	110104	宣武区
gb	200712	110105	朝阳区
gb	200712	110106	丰台区
gb	200712	110107	石景山区
gb	200712	110108	海淀区
gb	200712	110109	门头沟区
gb	200712	110111	房山区
gb	200712	110112	通州区
gb	200712	110113	顺义区
gb	200712	110114	昌平区
gb	200712	110115	大兴区
gb	200712	110116	怀柔区
gb	200712	110117	平谷区
gb	200712	110200	县
gb	200712	110228	密云县
gb	200712	110229	延庆县
gb	200712	120000	天津市
gb	200712	120100	市辖区
gb	200712	120101	和平区
gb	200712	120102	河东区
gb	200712	120103	河西区
gb	200712	120104	南开区
gb	200712	120105	河北区
gb	200712	120106	红桥区
gb	200712	120107	塘沽区
gb	200712	120108	汉沽区
gb	200712	120109	大港区
gb	200712	120110	东丽区
gb	200712	120111	西青区
gb	200712	120112	津南区
gb	200712	120113	北辰区
gb	200712	120114	武清区
gb	200712	120115	宝坻区
gb	200712	120200	县
gb	200712	120221	宁河县
gb	200712	120223	静海县
gb	200712	120225	蓟县
gb	200712	130000	河北省
gb	200712	130100	石家庄市
gb	200712	130101	市辖区
gb	200712	130102	长安区
gb	200712	130103	桥东区
gb	200712	130104	桥西区
gb	200712	130105	新华区
gb	200712	130107	井陉矿区
gb	200712	130108	裕华区
gb	200712	130121	井陉县
gb	200712	130123	正定县
gb	200712	130124	栾城县
gb	200712	130125	行唐县
gb	200712	130126	灵寿县
gb	200712	130127	高邑县
gb	200712	130128	深泽县
gb	200712	130129	赞皇县
gb	200712	130130	无极县
gb	200712	130131	平山县
gb	200712	130132	元氏县
gb	200712	130133	赵县
gb	200712	130181	辛集市
gb	200712	130182	藁城市
gb	200712	130183	晋州市
gb	200712	130184	新乐市
gb	200712	130185	鹿泉市
gb	200712	130200	唐山市
gb	200712	130201	市辖区
gb	200712	130202	路南区
gb	200712	130203	路北区
gb	200712	130204	古冶区
gb	200712	130205	开平区
gb	200712	130207	丰南区
gb	200712	130208	丰润区
gb	200712	130223	滦县
gb	200712	130224	滦南县
gb	200712	130225	乐亭县
gb	200712	130227	迁西县
gb	200712	130229	玉田县
gb	200712	130230	唐海县
gb	200712	130281	遵化市
gb	200712	130283	迁安市
gb	200712	130300	秦皇岛市
gb	200712	130301	市辖区
gb	200712	130302	海港区
gb	200712	130303	山海关区
gb	200712	130304	北戴河区
gb	200712	130321	青龙满族自治县
gb	200712	130322	昌黎县
gb	200712	130323	抚宁县
gb	200712	130324	卢龙县
gb	200712	130400	邯郸市
gb	200712	130401	市辖区
gb	200712	130402	邯山区
gb	200712	130403	丛台区
gb	200712	130404	复兴区
gb	200712	130406	峰峰矿区
gb	200712	130421	邯郸县
gb	200712	130423	临漳县
gb	200712	130424	成安县
gb	200712	130425	大名县
gb	200712	130426	涉县
gb	200712	130427	磁县
gb	200712	130428	肥乡县
gb	200712	130429	永年县
gb	200712	130430	邱县
gb	200712	130431	鸡泽县
gb	200712	130432	广平县
gb	200712	130433	馆陶县
gb	200712	130434	魏县
gb	200712	130435	曲周县
gb	200712	130481	武安市
gb	200712	130500	邢台市
gb	200712	130501	市辖区
gb	200712	130502	桥东区
gb	200712	130503	桥西区
gb	200712	130521	邢台县
gb	200712	130522	临城县
gb	200712	130523	内丘县
gb	200712	130524	柏乡县
gb	200712	130525	隆尧县
gb	200712	130526	任县
