Source	Revision	Code	Name
mca	201509	110000	北京市
mca	201509	110101	东城区
mca	201509	110102	西城区
mca	201509	110105	朝阳区
mca	201509	110106	丰台区
mca	201509	110107	石景山区
mca	201509	110108	海淀区
mca	201509	110109	门头沟区
mca	201509	110111	房山区
mca	201509	110112	通州区
mca	201509	110113	顺义区
mca	201509	110114	昌平区
mca	201509	110115	大兴区
mca	201509	110116	怀柔区
mca	201509	110117	平谷区
mca	201509	110228	密云县
mca	201509	110229	延庆县
mca	201509	120000	天津市
mca	201509	120101	和平区
mca	201509	120102	河东区
mca	201509	120103	河西区
mca	201509	120104	南开区
mca	201509	120105	河北区
mca	201509	120106	红桥区
mca	201509	120110	东丽区
mca	201509	120111	西青区
mca	201509	120112	津南区
mca	201509	120113	北辰区
mca	201509	120114	武清区
mca	201509	120115	宝坻区
mca	201509	120116	滨海新区
mca	201509	120221	宁河县
mca	201509	120223	静海县
mca	201509	120225	蓟县
mca	201509	130000	河北省
mca	201509	130100	石家庄市
mca	201509	130102	长安区
mca	201509	130104	桥西区
mca	201509	130105	新华区
mca	201509	130107	井陉矿区
mca	201509	130108	裕华区
mca	201509	130109	藁城区
mca	201509	130110	鹿泉区
mca	201509	130111	栾城区
mca	201509	130121	井陉县
mca	201509	130123	正定县
mca	201509	130125	行唐县
mca	201509	130126	灵寿县
mca	201509	130127	高邑县
mca	201509	130128	深泽县
mca	201509	130129	赞皇县
mca	201509	130130	无极县
mca	201509	130131	平山县
mca	201509	130132	元氏县
mca	201509	130133	赵县
mca	201509	130181	辛集市
mca	201509	130183	晋州市
mca	201509	130184	新乐市
mca	201509	130200	唐山市
mca	201509	130202	路南区
mca	201509	130203	路北区
mca	201509	130204	古冶区
mca	201509	130205	开平区
mca	201509	130207	丰南区
mca	201509	130208	丰润区
mca	201509	130209	曹妃甸区
mca	201509	130223	滦县
mca	201509	130224	滦南县
mca	201509	130225	乐亭县
mca	201509	130227	迁西县
mca	201509	130229	玉田县
mca	201509	130281	遵化市
mca	201509	130283	迁安市
mca	201509	130300	秦皇岛市
mca	201509	130302	海港区
mca	201509	130303	山海关区
mca	201509	130304	北戴河区
mca	201509	130321	青龙满族自治县
mca	201509	130322	昌黎县
mca	201509	130323	抚宁县
mca	201509	130324	卢龙县
mca	201509	130400	邯郸市
mca	201509	130402	邯山区
mca	201509	130403	丛台区
mca	201509	130404	复兴区
mca	201509	130406	峰峰矿区
mca	201509	130421	邯郸县
mca	201509	130423	临漳县
mca	201509	130424	成安县
mca	201509	130425	大名县
mca	201509	130426	涉县
mca	201509	130427	磁县
mca	201509	130428	肥乡县
mca	201509	130429	永年县
mca	201509	130430	邱县
mca	201509	130431	鸡泽县
mca	201509	130432	广平县
mca	201509	130433	馆陶县
mca	201509	130434	魏县
mca	201509	130435	曲周县
mca	201509	130481	武安市
mca	201509	130500	邢台市
mca	201509	130502	桥东区
mca	201509	130503	桥西区
mca	201509	130521	邢台县
mca	201509	130522	临城县
mca	201509	130523	内丘县
mca	201509	130524	柏乡县
mca	201509	130525	隆尧县
mca	201509	130526	任县
mca	201509	130527	南和县
mca	201509	130528	宁晋县
mca	201509	130529	巨鹿县
mca	201509	130530	新河县
mca	201509	130531	广宗县
mca	201509	130532	平乡县
mca	201509	130533	威县
mca	201509	130534	清河县
mca	201509	130535	临西县
mca	201509	130581	南宫市
mca	201509	130582	沙河市
mca	201509	130600	保定市
mca	201509	130602	竞秀区
mca	201509	130604	南市区
mca	201509	130606	莲池区
mca	201509	130607	满城区
mca	201509	130608	清苑区
mca	201509	130609	徐水区
mca	201509	130623	涞水县
mca	201509	130624	阜平县
mca	201509	130626	定兴县
mca	201509	130627	唐县
mca	201509	130628	高阳县
mca	201509	130629	容城县
mca	201509	130630	涞源县
mca	201509	130631	望都县
mca	201509	130632	安新县
mca	201509	130633	易县
mca	201509	130634	曲阳县
mca	201509	130635	蠡县
mca	201509	130636	顺平县
mca	201509	130637	博野县
mca	201509	130638	雄县
mca	201509	130681	涿州市
mca	201509	130682	定州市
mca	201509	130683	安国市
mca	201509	130684	高碑店市
mca	201509	130700	张家口市
mca	201509	130702	桥东区
mca	201509	130703	桥西区
mca	201509	130705	宣化区
mca	201509	130706	下花园区
mca	201509	130721	宣化县
mca	201509	130722	张北县
mca	201509	130723	康保县
mca	201509	130724	沽源县
mca	201509	130725	尚义县
mca	201509	130726	蔚县
mca	201509	130727	阳原县
mca	201509	130728	怀安县
mca	201509	130729	万全县
mca	201509	130730	怀来县
mca	201509	130731	涿鹿县
mca	201509	130732	赤城县
mca	201509	130733	崇礼县
mca	201509	130800	承德市
mca	201509	130802	双桥区
mca	201509	130803	双滦区
mca	201509	130804	鹰手营子矿区
mca	201509	130821	承德县
mca	201509	130822	兴隆县
mca	201509	130823	平泉县
mca	201509	130824	滦平县
mca	201509	130825	隆化县
mca	201509	130826	丰宁满族自治县
mca	201509	130827	宽城满族自治县
mca	201509	130828	围场满族蒙古族自治县
mca	201509	130900	沧州市
mca	201509	130902	新华区
mca	201509	130903	运河区
mca	201509	130921	沧县
mca	201509	130922	青县
mca	201509	130923	东光县
mca	201509	130924	海兴县
mca	201509	130925	盐山县
mca	201509	130926	肃宁县
mca	201509	130927	南皮县
mca	201509	130928	吴桥县
mca	201509	130929	献县
mca	201509	130930	孟村回族自治县
mca	201509	130981	泊头市
mca	201509	130982	任丘市
mca	201509	130983	黄骅市
mca	201509	130984	河间市
mca	201509	131000	廊坊市
mca	201509	131002	安次区
mca	201509	131003	广阳区
mca	201509	131022	固安县
mca	201509	131023	永清县
mca	201509	131024	香河县
mca	201509	131025	大城县
mca	201509	131026	文安县
mca	201509	131028	大厂回族自治县
mca	201509	131081	霸州市
mca	201509	131082	三河市
mca	201509	131100	衡水市
mca	201509	131102	桃城区
mca	201509	131121	枣强县
mca	201509	131122	武邑县
mca	201509	131123	武强县
mca	201509	131124	饶阳县
mca	201509	131125	安平县
mca	201509	131126	故城县
mca	201509	131127	景县
mca	201509	131128	阜城县
mca	201509	131181	冀州市
mca	201509	131182	深州市
mca	201509	140000	山西省
mca	201509	140100	太原市
mca	201509	140105	小店区
mca	201509	140106	迎泽区
mca	201509	140107	杏花岭区
mca	201509	140108	尖草坪区
mca	201509	140109	万柏林区
mca	201509	140110	晋源区
mca	201509	140121	清徐县
mca	201509	140122	阳曲县
mca	201509	140123	娄烦县
mca	201509	140181	古交市
mca	201509	140200	大同市
mca	201509	140202	城区
mca	201509	140203	矿区
mca	201509	140211	南郊区
mca	201509	140212	新荣区
mca	201509	140221	阳高县
mca	201509	140222	天镇县
mca	201509	140223	广灵县
mca	201509	140224	灵丘县
mca	201509	140225	浑源县
mca	201509	140226	左云县
mca	201509	140227	大同县
mca	201509	140300	阳泉市
mca	201509	140302	城区
mca	201509	140303	矿区
mca	201509	140311	郊区
mca	201509	140321	平定县
mca	201509	140322	盂县
mca	201509	140400	长治市
mca	201509	140402	城区
mca	201509	140411	郊区
mca	201509	140421	长治县
mca	201509	140423	襄垣县
mca	201509	140424	屯留县
mca	201509	140425	平顺县
mca	201509	140426	黎城县
mca	201509	140427	壶关县
mca	201509	140428	长子县
mca	201509	140429	武乡县
mca	201509	140430	沁县
mca	201509	140431	沁源县
mca	201509	140481	潞城市
mca	201509	140500	晋城市
mca	201509	140502	城区
mca	201509	140521	沁水县
mca	201509	140522	阳城县
mca	201509	140524	陵川县
mca	201509	140525	泽州县
mca	201509	140581	高平市
mca	201509	140600	朔州市
mca	201509	140602	朔城区
mca	201509	140603	平鲁区
mca	201509	140621	山阴县
mca	201509	140622	应县
mca	201509	140623	右玉县
mca	201509	140624	怀仁县
mca	201509	140700	晋中市
mca	201509	140702	榆次区
mca	201509	140721	榆社县
mca	201509	140722	左权县
mca	201509	140723	和顺县
mca	201509	140724	昔阳县
mca	201509	140725	寿阳县
mca	201509	140726	太谷县
mca	201509	140727	祁县
mca	201509	140728	平遥县
mca	201509	140729	灵石县
mca	201509	140781	介休市
mca	201509	140800	运城市
mca	201509	140802	盐湖区
mca	201509	140821	临猗县
mca	201509	140822	万荣县
mca	201509	140823	闻喜县
mca	201509	140824	稷山县
mca	201509	140825	新绛县
mca	201509	140826	绛县
mca	201509	140827	垣曲县
mca	201509	140828	夏县
mca	201509	140829	平陆县
mca	201509	140830	芮城县
mca	201509	140881	永济市
mca	201509	140882	河津市
mca	201509	140900	忻州市
mca	201509	140902	忻府区
mca	201509	140921	定襄县
mca	201509	140922	五台县
mca	201509	140923	代县
mca	201509	140924	繁峙县
mca	201509	140925	宁武县
mca	201509	140926	静乐县
mca	201509	140927	神池县
mca	201509	140928	五寨县
mca	201509	140929	岢岚县
mca	201509	140930	河曲县
mca	201509	140931	保德县
mca	201509	140932	偏关县
mca	201509	140981	原平市
mca	201509	141000	临汾市
mca	201509	141002	尧都区
mca	201509	141021	曲沃县
mca	201509	141022	翼城县
mca	201509	141023	襄汾县
mca	201509	141024	洪洞县
mca	201509	141025	古县
mca	201509	141026	安泽县
mca	201509	141027	浮山县
mca	201509	141028	吉县
mca	201509	141029	乡宁县
mca	201509	141030	大宁县
mca	201509	141031	隰县
mca	201509	141032	永和县
mca	201509	141033	蒲县
mca	201509	141034	汾西县
mca	201509	141081	侯马市
mca	201509	141082	霍州市
mca	201509	141100	吕梁市
mca	201509	141102	离石区
mca	201509	141121	文水县
mca	201509	141122	交城县
mca	201509	141123	兴县
mca	201509	141124	临县
mca	201509	141125	柳林县
mca	201509	141126	石楼县
mca	201509	141127	岚县
mca	201509	141128	方山县
mca	201509	141129	中阳县
mca	201509	141130	交口县
mca	201509	141181	孝义市
mca	201509	141182	汾阳市
mca	201509	150000	内蒙古自治区
mca	201509	150100	呼和浩特市
mca	201509	150102	新城区
mca	201509	150103	回民区
mca	201509	150104	玉泉区
mca	201509	150105	赛罕区
mca	201509	150121	土默特左旗
mca	201509	150122	托克托县
mca	201509	150123	和林格尔县
mca	201509	150124	清水河县
mca	201509	150125	武川县
mca	201509	150200	包头市
mca	201509	150202	东河区
mca	201509	150203	昆都仑区
mca	201509	150204	青山区
mca	201509	150205	石拐区
mca	201509	150206	白云鄂博矿区
mca	201509	150207	九原区
mca	201509	150221	土默特右旗
mca	201509	150222	固阳县
mca	201509	150223	达尔罕茂明安联合旗
mca	201509	150300	乌海市
mca	201509	150302	海勃湾区
mca	201509	150303	海南区
mca	201509	150304	乌达区
mca	201509	150400	赤峰市
mca	201509	150402	红山区
mca	201509	150403	元宝山区
mca	201509	150404	松山区
mca	201509	150421	阿鲁科尔沁旗
mca	201509	150422	巴林左旗
mca	201509	150423	巴林右旗
mca	201509	150424	林西县
mca	201509	150425	克什克腾旗
mca	201509	150426	翁牛特旗
mca	201509	150428	喀喇沁旗
mca	201509	150429	宁城县
mca	201509	150430	敖汉旗
mca	201509	150500	通辽市
mca	201509	150502	科尔沁区
mca	201509	150521	科尔沁左翼中旗
mca	201509	150522	科尔沁左翼后旗
mca	201509	150523	开鲁县
mca	201509	150524	库伦旗
mca	201509	150525	奈曼旗
mca	201509	150526	扎鲁特旗
mca	201509	150581	霍林郭勒市
mca	201509	150600	鄂尔多斯市
mca	201509	150602	东胜区
mca	201509	150621	达拉特旗
mca	201509	150622	准格尔旗
mca	201509	150623	鄂托克前旗
mca	201509	150624	鄂托克旗
mca	201509	150625	杭锦旗
mca	201509	150626	乌审旗
mca	201509	150627	伊金霍洛旗
mca	201509	150700	呼伦贝尔市
mca	201509	150702	海拉尔区
mca	201509	150703	扎赉诺尔区
mca	201509	150721	阿荣旗
mca	201509	150722	莫力达瓦达斡尔族自治旗
mca	201509	150723	鄂伦春自治旗
mca	201509	150724	鄂温克族自治旗
mca	201509	150725	陈巴尔虎旗
mca	201509	150726	新巴尔虎左旗
mca	201509	150727	新巴尔虎右旗
mca	201509	150781	满洲里市
mca	201509	150782	牙克石市
mca	201509	150783	扎兰屯市
mca	201509	150784	额尔古纳市
mca	201509	150785	根河市
mca	201509	150800	巴彦淖尔市
mca	201509	150802	临河区
mca	201509	150821	五原县
mca	201509	150822	磴口县
mca	201509	150823	乌拉特前旗
mca	201509	150824	乌拉特中旗
mca	201509	150825	乌拉特后旗
mca	201509	150826	杭锦后旗
mca	201509	150900	乌兰察布市
mca	201509	150902	集宁区
mca	201509	150921	卓资县
mca	201509	150922	化德县
mca	201509	150923	商都县
mca	201509	150924	兴和县
mca	201509	150925	凉城县
mca	201509	150926	察哈尔右翼前旗
mca	201509	150927	察哈尔右翼中旗
mca	201509	150928	察哈尔右翼后旗
mca	201509	150929	四子王旗
mca	201509	150981	丰镇市
mca	201509	152200	兴安盟
mca	201509	152201	乌兰浩特市
mca	201509	152202	阿尔山市
mca	201509	152221	科尔沁右翼前旗
mca	201509	152222	科尔沁右翼中旗
mca	201509	152223	扎赉特旗
mca	201509	152224	突泉县
