Source	Revision	Code	Name
mca	198212	110000	北京市
mca	198212	110101	东城区
mca	198212	110102	西城区
mca	198212	110103	崇文区
mca	198212	110104	宣武区
mca	198212	110105	朝阳区
mca	198212	110106	丰台区
mca	198212	110107	石景山区
mca	198212	110108	海淀区
mca	198212	110109	门头沟区
mca	198212	110110	燕山区
mca	198212	110221	昌平县
mca	198212	110222	顺义县
mca	198212	110223	通县
mca	198212	110224	大兴县
mca	198212	110225	房山县
mca	198212	110226	平谷县
mca	198212	110227	怀柔县
mca	198212	110228	密云县
mca	198212	110229	延庆县
mca	198212	120000	天津市
mca	198212	120101	和平区
mca	198212	120102	河东区
mca	198212	120103	河西区
mca	198212	120104	南开区
mca	198212	120105	河北区
mca	198212	120106	红桥区
mca	198212	120107	塘沽区
mca	198212	120108	汉沽区
mca	198212	120109	大港区
mca	198212	120110	东郊区
mca	198212	120111	西郊区
mca	198212	120112	南郊区
mca	198212	120113	北郊区
mca	198212	120221	宁河县
mca	198212	120222	武清县
mca	198212	120223	静海县
mca	198212	120224	宝坻县
mca	198212	120225	蓟县
mca	198212	130000	河北省
mca	198212	130100	石家庄市
mca	198212	130102	长安区
mca	198212	130103	桥东区
mca	198212	130104	桥西区
mca	198212	130105	新华区
mca	198212	130106	郊区
mca	198212	130107	井陉矿区
mca	198212	130200	唐山市
mca	198212	130202	路南区
mca	198212	130203	路北区
mca	198212	130204	东矿区
mca	198212	130205	开平区
mca	198212	130206	新区
mca	198212	132100	邯郸地区
mca	198212	132101	邯郸市
mca	198212	132102	邯山区
mca	198212	132103	丛台区
mca	198212	132104	复兴区
mca	198212	132105	郊区
mca	198212	132106	峰峰矿区
mca	198212	132121	大名县
mca	198212	132122	魏县
mca	198212	132123	曲周县
mca	198212	132124	丘县
mca	198212	132125	鸡泽县
mca	198212	132126	肥乡县
mca	198212	132127	广平县
mca	198212	132128	成安县
mca	198212	132129	临漳县
mca	198212	132130	磁县
mca	198212	132131	武安县
mca	198212	132132	涉县
mca	198212	132133	永年县
mca	198212	132134	邯郸县
mca	198212	132135	馆陶县
mca	198212	132200	邢台地区
mca	198212	132201	邢台市
mca	198212	132202	桥东区
mca	198212	132203	桥西区
mca	198212	132204	郊区
mca	198212	132221	邢台县
mca	198212	132222	沙河县
mca	198212	132223	临城县
mca	198212	132224	内丘县
mca	198212	132225	柏乡县
mca	198212	132226	隆尧县
mca	198212	132227	任县
mca	198212	132228	南和县
mca	198212	132229	宁晋县
mca	198212	132230	南宫县
mca	198212	132231	巨鹿县
mca	198212	132232	新河县
mca	198212	132233	广宗县
mca	198212	132234	平乡县
mca	198212	132235	威县
mca	198212	132236	清河县
mca	198212	132237	临西县
mca	198212	132300	石家庄地区
mca	198212	132321	束鹿县
mca	198212	132322	晋县
mca	198212	132323	深泽县
mca	198212	132324	无极县
mca	198212	132325	藁城县
mca	198212	132326	赵县
mca	198212	132327	栾城县
mca	198212	132328	正定县
mca	198212	132329	新乐县
mca	198212	132330	高邑县
mca	198212	132331	元氏县
mca	198212	132332	赞皇县
mca	198212	132333	井陉县
mca	198212	132334	获鹿县
mca	198212	132335	平山县
mca	198212	132336	灵寿县
mca	198212	132337	行唐县
mca	198212	132400	保定地区
mca	198212	132401	保定市
mca	198212	132402	新市区
mca	198212	132403	北市区
mca	198212	132404	南市区
mca	198212	132405	郊区
mca	198212	132421	易县
mca	198212	132422	满城县
mca	198212	132423	徐水县
mca	198212	132424	涞源县
mca	198212	132425	定兴县
mca	198212	132426	完县
mca	198212	132427	唐县
mca	198212	132428	望都县
mca	198212	132429	涞水县
mca	198212	132430	涿县
mca	198212	132431	清苑县
mca	198212	132432	高阳县
mca	198212	132433	安新县
mca	198212	132434	雄县
mca	198212	132435	容城县
mca	198212	132436	新城县
mca	198212	132437	曲阳县
mca	198212	132438	阜平县
mca	198212	132439	定县
mca	198212	132440	安国县
mca	198212	132441	博野县
mca	198212	132442	蠡县
mca	198212	132500	张家口地区
mca	198212	132501	张家口市
mca	198212	132502	桥东区
mca	198212	132503	桥西区
mca	198212	132504	茶坊区
mca	198212	132505	宣化区
mca	198212	132506	下花园区
mca	198212	132507	庞家堡区
mca	198212	132521	张北县
mca	198212	132522	康保县
mca	198212	132523	沽源县
mca	198212	132524	尚义县
mca	198212	132525	蔚县
mca	198212	132526	阳原县
mca	198212	132527	怀安县
mca	198212	132528	万全县
mca	198212	132529	怀来县
mca	198212	132530	涿鹿县
mca	198212	132531	宣化县
mca	198212	132532	赤城县
mca	198212	132533	崇礼县
mca	198212	132600	承德地区
mca	198212	132601	承德市
mca	198212	132602	双桥区
mca	198212	132603	双滦区
mca	198212	132604	鹰手营子矿区
mca	198212	132621	承德县
mca	198212	132622	宽城县
mca	198212	132623	兴隆县
mca	198212	132624	平泉县
mca	198212	132625	青龙县
mca	198212	132626	滦平县
mca	198212	132627	丰宁县
mca	198212	132628	隆化县
mca	198212	132629	围场县
mca	198212	132700	唐山地区
mca	198212	132701	秦皇岛市
mca	198212	132702	海港区
mca	198212	132703	山海关区
mca	198212	132704	北戴河区
mca	198212	132705	郊区
mca	198212	132721	丰润县
mca	198212	132722	丰南县
mca	198212	132723	滦县
mca	198212	132724	滦南县
mca	198212	132725	乐亭县
mca	198212	132726	迁安县
mca	198212	132727	迁西县
mca	198212	132728	遵化县
mca	198212	132729	玉田县
mca	198212	132730	唐海县
mca	198212	132731	昌黎县
mca	198212	132732	抚宁县
mca	198212	132733	卢龙县
mca	198212	132800	廊坊地区
mca	198212	132801	廊坊市
mca	198212	132821	三河县
mca	198212	132822	大厂回族自治县
mca	198212	132823	香河县
mca	198212	132824	安次县
mca	198212	132825	永清县
mca	198212	132826	固安县
mca	198212	132827	霸县
mca	198212	132828	文安县
mca	198212	132829	大城县
mca	198212	132900	沧州地区
mca	198212	132901	沧州市
mca	198212	132902	新华区
mca	198212	132903	运河区
mca	198212	132904	郊区
mca	198212	132905	泊头市
mca	198212	132921	沧县
mca	198212	132922	河间县
mca	198212	132923	肃宁县
mca	198212	132924	献县
mca	198212	132925	交河县
mca	198212	132926	吴桥县
mca	198212	132927	东光县
mca	198212	132928	南皮县
mca	198212	132929	盐山县
mca	198212	132930	黄骅县
mca	198212	132931	孟村回族自治县
mca	198212	132932	青县
mca	198212	132933	任丘县
mca	198212	132934	海兴县
mca	198212	133000	衡水地区
mca	198212	133001	衡水市
mca	198212	133021	衡水县
mca	198212	133022	冀县
mca	198212	133023	枣强县
mca	198212	133024	武邑县
mca	198212	133025	深县
mca	198212	133026	武强县
mca	198212	133027	饶阳县
mca	198212	133028	安平县
mca	198212	133029	故城县
mca	198212	133030	景县
mca	198212	133031	阜城县
mca	198212	140000	山西省
mca	198212	140100	太原市
mca	198212	140102	南城区
mca	198212	140103	北城区
mca	198212	140104	河西区
mca	198212	140111	古交工矿区
mca	198212	140112	南郊区
mca	198212	140113	北郊区
mca	198212	140121	清徐县
mca	198212	140122	阳曲县
mca	198212	140123	娄烦县
mca	198212	140200	大同市
mca	198212	140202	城区
mca	198212	140203	矿区
mca	198212	140211	南郊区
mca	198212	140212	新荣区
mca	198212	140300	阳泉市
mca	198212	140302	城区
mca	198212	140303	矿区
mca	198212	140311	郊区
mca	198212	140400	长治市
mca	198212	140402	城区
mca	198212	140411	郊区
mca	198212	142100	雁北地区
mca	198212	142121	阳高县
mca	198212	142122	天镇县
mca	198212	142123	广灵县
mca	198212	142124	灵丘县
mca	198212	142125	浑源县
mca	198212	142126	应县
mca	198212	142127	山阴县
mca	198212	142128	朔县
mca	198212	142129	平鲁县
mca	198212	142130	左云县
mca	198212	142131	右玉县
mca	198212	142132	大同县
mca	198212	142133	怀仁县
mca	198212	142200	忻县地区
mca	198212	142221	忻县
mca	198212	142222	定襄县
mca	198212	142223	五台县
mca	198212	142224	原平县
mca	198212	142225	代县
mca	198212	142226	繁峙县
mca	198212	142227	宁武县
mca	198212	142228	静乐县
mca	198212	142229	神池县
mca	198212	142230	五寨县
