Source	Revision	Code	Name
mca	199512	110000	北京市
mca	199512	110101	东城区
mca	199512	110102	西城区
mca	199512	110103	崇文区
mca	199512	110104	宣武区
mca	199512	110105	朝阳区
mca	199512	110106	丰台区
mca	199512	110107	石景山区
mca	199512	110108	海淀区
mca	199512	110109	门头沟区
mca	199512	110111	房山区
mca	199512	110221	昌平县
mca	199512	110222	顺义县
mca	199512	110223	通县
mca	199512	110224	大兴县
mca	199512	110226	平谷县
mca	199512	110227	怀柔县
mca	199512	110228	密云县
mca	199512	110229	延庆县
mca	199512	120000	天津市
mca	199512	120101	和平区
mca	199512	120102	河东区
mca	199512	120103	河西区
mca	199512	120104	南开区
mca	199512	120105	河北区
mca	199512	120106	红桥区
mca	199512	120107	塘沽区
mca	199512	120108	汉沽区
mca	199512	120109	大港区
mca	199512	120110	东丽区
mca	199512	120111	西青区
mca	199512	120112	津南区
mca	199512	120113	北辰区
mca	199512	120221	宁河县
mca	199512	120222	武清县
mca	199512	120223	静海县
mca	199512	120224	宝坻县
mca	199512	120225	蓟县
mca	199512	130000	河北省
mca	199512	130100	石家庄市
mca	199512	130102	长安区
mca	199512	130103	桥东区
mca	199512	130104	桥西区
mca	199512	130105	新华区
mca	199512	130106	郊区
mca	199512	130107	井陉矿区
mca	199512	130121	井陉县
mca	199512	130123	正定县
mca	199512	130124	栾城县
mca	199512	130125	行唐县
mca	199512	130126	灵寿县
mca	199512	130127	高邑县
mca	199512	130128	深泽县
mca	199512	130129	赞皇县
mca	199512	130130	无极县
mca	199512	130131	平山县
mca	199512	130132	元氏县
mca	199512	130133	赵县
mca	199512	130181	辛集市
mca	199512	130182	藁城市
mca	199512	130183	晋州市
mca	199512	130184	新乐市
mca	199512	130185	鹿泉市
mca	199512	130200	唐山市
mca	199512	130202	路南区
mca	199512	130203	路北区
mca	199512	130204	古冶区
mca	199512	130205	开平区
mca	199512	130206	新区
mca	199512	130221	丰润县
mca	199512	130223	滦县
mca	199512	130224	滦南县
mca	199512	130225	乐亭县
mca	199512	130226	迁安县
mca	199512	130227	迁西县
mca	199512	130229	玉田县
mca	199512	130230	唐海县
mca	199512	130281	遵化市
mca	199512	130282	丰南市
mca	199512	130300	秦皇岛市
mca	199512	130302	海港区
mca	199512	130303	山海关区
mca	199512	130304	北戴河区
mca	199512	130321	青龙满族自治县
mca	199512	130322	昌黎县
mca	199512	130323	抚宁县
mca	199512	130324	卢龙县
mca	199512	130400	邯郸市
mca	199512	130402	邯山区
mca	199512	130403	丛台区
mca	199512	130404	复兴区
mca	199512	130406	峰峰矿区
mca	199512	130421	邯郸县
mca	199512	130423	临漳县
mca	199512	130424	成安县
mca	199512	130425	大名县
mca	199512	130426	涉县
mca	199512	130427	磁县
mca	199512	130428	肥乡县
mca	199512	130429	永年县
mca	199512	130430	丘县
mca	199512	130431	鸡泽县
