Source	Revision	Code	Name
mca	199012	110000	北京市
mca	199012	110101	东城区
mca	199012	110102	西城区
mca	199012	110103	崇文区
mca	199012	110104	宣武区
mca	199012	110105	朝阳区
mca	199012	110106	丰台区
mca	199012	110107	石景山区
mca	199012	110108	海淀区
mca	199012	110109	门头沟区
mca	199012	110111	房山区
mca	199012	110221	昌平县
mca	199012	110222	顺义县
mca	199012	110223	通县
mca	199012	110224	大兴县
mca	199012	110226	平谷县
mca	199012	110227	怀柔县
mca	199012	110228	密云县
mca	199012	110229	延庆县
mca	199012	120000	天津市
mca	199012	120101	和平区
mca	199012	120102	河东区
mca	199012	120103	河西区
mca	199012	120104	南开区
mca	199012	120105	河北区
mca	199012	120106	红桥区
mca	199012	120107	塘沽区
mca	199012	120108	汉沽区
mca	199012	120109	大港区
mca	199012	120110	东郊区
mca	199012	120111	西郊区
mca	199012	120112	南郊区
mca	199012	120113	北郊区
mca	199012	120221	宁河县
mca	199012	120222	武清县
mca	199012	120223	静海县
mca	199012	120224	宝坻县
mca	199012	120225	蓟县
mca	199012	130000	河北省
mca	199012	130100	石家庄市
mca	199012	130102	长安区
mca	199012	130103	桥东区
mca	199012	130104	桥西区
mca	199012	130105	新华区
mca	199012	130106	郊区
mca	199012	130121	井陉县
mca	199012	130122	获鹿县
mca	199012	130123	栾城县
mca	199012	130124	正定县
mca	199012	130200	唐山市
mca	199012	130202	路南区
mca	199012	130203	路北区
mca	199012	130204	东矿区
mca	199012	130205	开平区
mca	199012	130206	新区
mca	199012	130221	丰润县
mca	199012	130222	丰南县
mca	199012	130223	滦县
mca	199012	130224	滦南县
mca	199012	130225	乐亭县
mca	199012	130226	迁安县
mca	199012	130227	迁西县
mca	199012	130228	遵化县
mca	199012	130229	玉田县
mca	199012	130230	唐海县
mca	199012	130300	秦皇岛市
mca	199012	130302	海港区
mca	199012	130303	山海关区
mca	199012	130304	北戴河区
mca	199012	130321	青龙满族自治县
mca	199012	130322	昌黎县
mca	199012	130323	抚宁县
mca	199012	130324	卢龙县
mca	199012	130400	邯郸市
mca	199012	130402	邯山区
mca	199012	130403	丛台区
mca	199012	130404	复兴区
mca	199012	130406	峰峰矿区
mca	199012	130421	邯郸县
mca	199012	130500	邢台市
mca	199012	130502	桥东区
mca	199012	130503	桥西区
mca	199012	130521	邢台县
mca	199012	130600	保定市
mca	199012	130602	新市区
mca	199012	130603	北市区
mca	199012	130604	南市区
mca	199012	130621	满城县
mca	199012	130622	清苑县
mca	199012	130700	张家口市
mca	199012	130702	桥东区
mca	199012	130703	桥西区
mca	199012	130705	宣化区
mca	199012	130706	下花园区
mca	199012	130721	宣化县
mca	199012	130800	承德市
mca	199012	130802	双桥区
mca	199012	130803	双滦区
mca	199012	130804	鹰手营子矿区
mca	199012	130821	承德县
mca	199012	130900	沧州市
mca	199012	130902	新华区
mca	199012	130903	运河区
mca	199012	130904	郊区
mca	199012	130921	沧县
mca	199012	130922	青县
mca	199012	131000	廊坊市
mca	199012	131002	安次区
mca	199012	131021	三河县
mca	199012	131022	固安县
mca	199012	131023	永清县
mca	199012	131024	香河县
mca	199012	131025	大城县
mca	199012	131026	文安县
mca	199012	131028	大厂回族自治县
mca	199012	132100	邯郸地区
mca	199012	132121	大名县
mca	199012	132122	魏县
mca	199012	132123	曲周县
mca	199012	132124	丘县
mca	199012	132125	鸡泽县
mca	199012	132126	肥乡县
mca	199012	132127	广平县
mca	199012	132128	成安县
mca	199012	132129	临漳县
mca	199012	132130	磁县
mca	199012	132132	涉县
mca	199012	132133	永年县
mca	199012	132135	馆陶县
mca	199012	132200	邢台地区
mca	199012	132201	南宫市
mca	199012	132202	沙河市
mca	199012	132223	临城县
mca	199012	132224	内丘县
mca	199012	132225	柏乡县
mca	199012	132226	隆尧县
mca	199012	132227	任县
